,ReportDateTime,Country,Indicator,FullName,Period,Value
55,1999-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),1999-11-01,52.4
58,1999-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),1999-11-01,59.0
59,1999-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),1999-11-01,61.1
62,2000-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),1999-12-01,62.6
63,2000-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),1999-12-01,60.5
64,2000-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),1999-12-01,55.0
65,2000-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2000-01-01,50.9
68,2000-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2000-01-01,61.6
69,2000-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2000-01-01,58.9
72,2000-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2000-02-01,61.7
73,2000-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2000-02-01,61.2
74,2000-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2000-02-01,55.8
75,2000-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2000-03-01,57.9
78,2000-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2000-03-01,65.6
79,2000-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2000-03-01,62.0
82,2000-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2000-04-01,62.9
83,2000-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2000-04-01,63.9
84,2000-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2000-04-01,54.5
85,2000-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2000-05-01,55.3
88,2000-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2000-05-01,62.4
89,2000-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2000-05-01,64.4
92,2000-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2000-06-01,60.9
93,2000-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2000-06-01,64.7
94,2000-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2000-06-01,57.4
95,2000-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2000-07-01,55.7
98,2000-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2000-07-01,59.7
99,2000-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2000-07-01,60.4
102,2000-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2000-08-01,60.5
103,2000-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2000-08-01,61.7
104,2000-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2000-08-01,57.5
105,2000-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2000-09-01,53.0
108,2000-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2000-09-01,59.0
109,2000-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2000-09-01,61.9
112,2000-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2000-10-01,58.6
113,2000-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2000-10-01,63.1
114,2000-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2000-10-01,55.8
115,2000-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2000-11-01,56.2
118,2000-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2000-11-01,54.5
119,2000-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2000-11-01,60.4
122,2001-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2000-12-01,54.1
123,2001-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2000-12-01,58.6
124,2001-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),2000-12-01,54.0
125,2001-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2001-01-01,52.8
128,2001-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2001-01-01,52.8
129,2001-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2001-01-01,57.3
132,2001-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2001-02-01,50.8
133,2001-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2001-02-01,54.8
134,2001-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2001-02-01,54.8
135,2001-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2001-03-01,54.2
138,2001-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2001-03-01,48.1
139,2001-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2001-03-01,51.4
142,2001-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2001-04-01,49.0
143,2001-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2001-04-01,46.7
144,2001-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2001-04-01,53.4
145,2001-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2001-05-01,52.8
148,2001-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2001-05-01,51.6
149,2001-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2001-05-01,47.8
152,2001-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2001-06-01,48.0
153,2001-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2001-06-01,47.0
154,2001-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2001-06-01,53.2
155,2001-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2001-07-01,53.8
158,2001-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2001-07-01,53.6
159,2001-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2001-07-01,45.0
162,2001-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2001-08-01,47.6
163,2001-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2001-08-01,44.0
164,2001-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2001-08-01,53.6
165,2001-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2001-09-01,49.3
168,2001-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2001-09-01,45.8
169,2001-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2001-09-01,44.3
172,2001-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2001-10-01,45.0
173,2001-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2001-10-01,41.1
174,2001-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2001-10-01,50.6
175,2001-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2001-11-01,54.5
178,2001-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2001-11-01,47.2
179,2001-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2001-11-01,39.0
182,2002-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2001-12-01,48.7
183,2002-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2001-12-01,42.9
184,2002-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),2001-12-01,54.7
185,2002-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2002-01-01,52.1
188,2002-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2002-01-01,52.4
189,2002-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2002-01-01,44.7
192,2002-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2002-02-01,54.0
193,2002-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2002-02-01,46.7
194,2002-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2002-02-01,53.7
195,2002-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2002-03-01,50.0
198,2002-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2002-03-01,56.3
199,2002-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2002-03-01,47.9
202,2002-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2002-04-01,54.6
203,2002-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2002-04-01,48.9
204,2002-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2002-04-01,52.2
205,2002-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2002-05-01,55.0
208,2002-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2002-05-01,56.8
209,2002-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2002-05-01,50.2
212,2002-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2002-06-01,55.5
213,2002-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2002-06-01,50.1
214,2002-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2002-06-01,53.8
215,2002-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2002-07-01,54.9
218,2002-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2002-07-01,54.2
219,2002-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2002-07-01,49.3
222,2002-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2002-08-01,53.5
223,2002-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2002-08-01,47.1
224,2002-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2002-08-01,53.2
225,2002-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2002-09-01,54.6
228,2002-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2002-09-01,52.5
229,2002-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2002-09-01,45.8
232,2002-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2002-10-01,52.6
233,2002-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2002-10-01,45.9
234,2002-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2002-10-01,54.0
235,2002-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2002-11-01,54.9
238,2002-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2002-11-01,53.6
239,2002-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2002-11-01,51.5
242,2003-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2002-12-01,55.2
243,2003-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2002-12-01,47.7
244,2003-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),2002-12-01,53.5
245,2003-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2003-01-01,53.5
248,2003-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2003-01-01,58.8
249,2003-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2003-01-01,47.9
252,2003-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2003-02-01,56.4
253,2003-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2003-02-01,49.4
254,2003-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2003-02-01,50.6
255,2003-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2003-03-01,48.7
258,2003-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2003-03-01,51.8
259,2003-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2003-03-01,46.1
262,2003-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2003-04-01,52.0
263,2003-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2003-04-01,45.2
264,2003-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2003-04-01,52.0
265,2003-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2003-05-01,53.7
268,2003-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2003-05-01,47.8
269,2003-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2003-05-01,43.5
272,2003-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2003-06-01,49.2
273,2003-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2003-06-01,43.9
274,2003-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2003-06-01,50.4
275,2003-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2003-07-01,52.3
278,2003-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2003-07-01,51.8
279,2003-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2003-07-01,48.3
282,2003-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2003-08-01,51.4
283,2003-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2003-08-01,51.5
284,2003-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2003-08-01,52.4
285,2003-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2003-09-01,54.5
288,2003-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2003-09-01,49.2
289,2003-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2003-09-01,52.0
292,2003-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2003-10-01,52.9
293,2003-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2003-10-01,53.6
294,2003-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2003-10-01,55.1
295,2003-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2003-11-01,50.3
298,2003-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2003-11-01,55.7
299,2003-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2003-11-01,54.6
302,2004-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2003-12-01,57.6
303,2004-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2003-12-01,54.0
304,2004-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),2003-12-01,51.4
305,2004-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2004-01-01,50.0
308,2004-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2004-01-01,59.3
309,2004-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2004-01-01,56.6
312,2004-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2004-02-01,57.1
313,2004-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2004-02-01,54.6
314,2004-03-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Feb),2004-02-01,57.4
315,2004-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2004-02-01,50.0
316,2004-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2004-03-01,48.8
319,2004-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2004-03-01,63.5
320,2004-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2004-03-01,59.2
321,2004-04-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Mar),2004-03-01,57.8
324,2004-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2004-04-01,60.7
325,2004-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2004-04-01,58.6
326,2004-05-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Apr),2004-04-01,59.1
327,2004-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2004-04-01,50.6
328,2004-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2004-05-01,52.8
331,2004-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2004-05-01,58.8
332,2004-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2004-05-01,58.2
333,2004-06-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (May),2004-05-01,54.9
336,2004-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2004-06-01,58.9
337,2004-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2004-06-01,58.1
338,2004-07-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jun),2004-06-01,57.8
339,2004-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2004-06-01,53.6
340,2004-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2004-07-01,50.4
343,2004-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2004-07-01,57.8
344,2004-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2004-07-01,54.5
345,2004-08-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jul),2004-07-01,57.2
348,2004-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2004-08-01,56.3
349,2004-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2004-08-01,55.5
350,2004-09-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Aug),2004-08-01,57.9
351,2004-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2004-08-01,52.9
352,2004-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2004-09-01,49.6
355,2004-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2004-09-01,56.5
356,2004-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2004-09-01,55.1
357,2004-10-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Sep),2004-09-01,57.6
360,2004-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2004-10-01,57.9
361,2004-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2004-10-01,54.4
362,2004-11-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Oct),2004-10-01,56.8
363,2004-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2004-10-01,47.6
364,2004-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2004-11-01,51.7
367,2004-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2004-11-01,54.5
368,2004-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2004-11-01,53.6
369,2004-12-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Nov),2004-11-01,54.9
372,2005-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2004-12-01,56.9
373,2005-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2004-12-01,53.9
374,2005-01-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Dec),2004-12-01,54.3
375,2005-01-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Dec),2004-12-01,51.5
376,2005-02-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jan),2005-01-01,48.1
379,2005-02-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jan),2005-01-01,56.7
380,2005-02-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jan),2005-01-01,52.9
381,2005-02-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Jan),2005-01-01,54.7
382,2005-02-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jan),2005-01-01,57.1
385,2005-03-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Feb),2005-02-01,55.6
386,2005-03-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Feb),2005-02-01,47.6
387,2005-03-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Feb),2005-02-01,54.5
388,2005-03-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Feb),2005-02-01,57.8
389,2005-03-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Feb),2005-02-01,45.6
390,2005-04-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2005-03-01,48.5
393,2005-04-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2005-03-01,56.6
394,2005-04-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2005-03-01,51.5
395,2005-04-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Mar),2005-03-01,57.9
396,2005-04-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Mar),2005-03-01,57.7
399,2005-05-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2005-04-01,52.2
400,2005-05-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2005-04-01,50.9
401,2005-05-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Apr),2005-04-01,56.7
402,2005-05-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Apr),2005-04-01,56.9
403,2005-05-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2005-04-01,49.8
404,2005-06-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2005-05-01,52.6
407,2005-06-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2005-05-01,52.3
408,2005-06-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2005-05-01,52.5
409,2005-06-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (May),2005-05-01,52.9
410,2005-06-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (May),2005-05-01,57.2
413,2005-07-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2005-06-01,51.8
414,2005-07-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2005-06-01,52.0
415,2005-07-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Jun),2005-06-01,51.7
416,2005-07-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jun),2005-06-01,56.5
417,2005-07-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2005-06-01,47.6
418,2005-08-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2005-07-01,52.2
421,2005-08-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2005-07-01,54.8
422,2005-08-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2005-07-01,51.6
423,2005-08-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Jul),2005-07-01,51.1
424,2005-08-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jul),2005-07-01,57.3
427,2005-09-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2005-08-01,54.1
428,2005-09-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2005-08-01,50.5
429,2005-09-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Aug),2005-08-01,52.6
430,2005-09-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Aug),2005-08-01,56.8
431,2005-09-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2005-08-01,51.8
432,2005-10-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Sep),2005-09-01,53.0
435,2005-10-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Sep),2005-09-01,55.8
436,2005-10-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Sep),2005-09-01,57.8
437,2005-10-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Sep),2005-09-01,55.1
438,2005-10-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Sep),2005-09-01,59.4
441,2005-11-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Oct),2005-10-01,57.7
442,2005-11-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Oct),2005-10-01,57.9
443,2005-11-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Oct),2005-10-01,54.1
444,2005-11-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Oct),2005-10-01,57.7
445,2005-11-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Oct),2005-10-01,54.7
446,2005-12-01 04:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Nov),2005-11-01,55.8
449,2005-12-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Nov),2005-11-01,56.1
450,2005-12-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Nov),2005-11-01,56.1
451,2005-12-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Nov),2005-11-01,54.1
452,2005-12-01 04:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Nov),2005-11-01,60.6
455,2006-01-01 04:00:00,Sweden,Manufacturing PMI,Manufacturing PMI (Dec),2005-12-01,57.9
456,2006-01-01 04:00:00,Switzerland,Manufacturing PMI,procure.ch PMI (Dec),2005-12-01,56.3
457,2006-01-01 04:00:00,China,Manufacturing PMI,Manufacturing PMI (Dec),2005-12-01,54.3
