,ReportDateTime,Country,Indicator,FullName,Period,Value
1445,2002-05-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.51
1446,2002-05-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,1.1
1447,2002-05-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.0
1449,2002-05-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.4
1450,2002-05-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,1.45
1452,2002-05-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.37
1453,2002-05-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Apr),2002-04-01 00:00:00,0.8
1454,2002-05-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.12
1455,2002-05-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,-0.1
1456,2002-05-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.92
1457,2002-05-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Apr),2002-04-01 00:00:00,0.73
1459,2002-06-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.09
1460,2002-06-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (May),2002-05-01 00:00:00,0.7
1461,2002-06-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.12
1462,2002-06-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,-0.1
1463,2002-06-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.6
1464,2002-06-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.14
1465,2002-06-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.2
1468,2002-06-01 04:00:00,United States,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.1
1470,2002-06-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.2
1472,2002-06-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.2
1473,2002-06-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.3
1474,2002-06-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (May),2002-05-01 00:00:00,0.2
1475,2002-06-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.4
1476,2002-06-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.1
1477,2002-06-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (May),2002-05-01 00:00:00,0.1
1478,2002-06-01 04:00:00,France,CPI (MoM),French CPI (MoM) (May),2002-05-01 00:00:00,0.2
1479,2002-06-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.9
1480,2002-06-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (May),2002-05-01 00:00:00,0.4
1481,2002-06-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.21
1483,2002-06-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (May),2002-05-01 00:00:00,0.6
1484,2002-06-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (May),2002-05-01 00:00:00,0.15
1485,2002-06-01 04:00:00,China,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,-0.3
1486,2002-06-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,-0.35
1487,2002-06-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.0
1488,2002-06-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,-0.24
1489,2002-06-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,1.7
1490,2002-06-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.3
1492,2002-06-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.2
1493,2002-06-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (May),2002-05-01 00:00:00,0.71
1494,2002-07-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.0
1497,2002-07-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.1
1499,2002-07-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.2
1501,2002-07-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.49
1502,2002-07-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.1
1503,2002-07-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Jun),2002-06-01 00:00:00,0.1
1504,2002-07-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.1
1505,2002-07-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.1
1506,2002-07-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Jun),2002-06-01 00:00:00,0.0
1507,2002-07-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Jun),2002-06-01 00:00:00,-0.1
1508,2002-07-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,1.3
1509,2002-07-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Jun),2002-06-01 00:00:00,0.0
1510,2002-07-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.42
1512,2002-07-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Jun),2002-06-01 00:00:00,0.12
1513,2002-07-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Jun),2002-06-01 00:00:00,-0.28
1514,2002-07-01 04:00:00,China,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.9
1515,2002-07-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.03
1516,2002-07-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.2
1517,2002-07-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.39
1518,2002-07-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.5
1519,2002-07-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.1
1521,2002-07-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.0
1522,2002-07-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.71
1524,2002-07-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.13
1525,2002-07-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Jun),2002-06-01 00:00:00,0.3
1526,2002-07-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.12
1527,2002-07-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.3
1528,2002-07-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,0.43
1529,2002-07-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Jun),2002-06-01 00:00:00,-0.23
1531,2002-08-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.44
1532,2002-08-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Jul),2002-07-01 00:00:00,0.2
1533,2002-08-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.48
1534,2002-08-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.5
1535,2002-08-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.02
1536,2002-08-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.03
1537,2002-08-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.3
1540,2002-08-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.2
1542,2002-08-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.6
1544,2002-08-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.29
1545,2002-08-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.3
1546,2002-08-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Jul),2002-07-01 00:00:00,0.2
1547,2002-08-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.3
1548,2002-08-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.5
1549,2002-08-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Jul),2002-07-01 00:00:00,0.1
1550,2002-08-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Jul),2002-07-01 00:00:00,0.0
1551,2002-08-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.6
1552,2002-08-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Jul),2002-07-01 00:00:00,-0.7
1553,2002-08-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,1.19
1555,2002-08-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Jul),2002-07-01 00:00:00,-0.48
1556,2002-08-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Jul),2002-07-01 00:00:00,0.33
1557,2002-08-01 04:00:00,China,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.7
1558,2002-08-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.26
1559,2002-08-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.3
1560,2002-08-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.49
1561,2002-08-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,0.7
1562,2002-08-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.2
1564,2002-08-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,-0.1
1565,2002-08-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Jul),2002-07-01 00:00:00,1.58
1566,2002-09-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.3
1569,2002-09-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.3
1571,2002-09-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.4
1573,2002-09-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.38
1574,2002-09-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.0
1575,2002-09-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Aug),2002-08-01 00:00:00,0.1
1576,2002-09-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.7
1577,2002-09-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.0
1578,2002-09-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Aug),2002-08-01 00:00:00,-0.1
1579,2002-09-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Aug),2002-08-01 00:00:00,0.3
1580,2002-09-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,-0.4
1581,2002-09-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Aug),2002-08-01 00:00:00,0.3
1582,2002-09-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.65
1584,2002-09-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Aug),2002-08-01 00:00:00,0.6
1585,2002-09-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Aug),2002-08-01 00:00:00,-0.03
1586,2002-09-01 04:00:00,China,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.3
1587,2002-09-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.1
1588,2002-09-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.2
1589,2002-09-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,-0.36
1590,2002-09-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.1
1591,2002-09-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,-0.3
1593,2002-09-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.0
1594,2002-09-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.35
1596,2002-09-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.38
1597,2002-09-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Aug),2002-08-01 00:00:00,0.1
1598,2002-09-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.36
1599,2002-09-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,-0.2
1600,2002-09-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.09
1601,2002-09-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Aug),2002-08-01 00:00:00,0.1
1603,2002-10-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.84
1604,2002-10-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Sep),2002-09-01 00:00:00,-0.1
1605,2002-10-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.0
1606,2002-10-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,-0.5
1607,2002-10-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.36
1608,2002-10-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.47
1609,2002-10-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.3
1612,2002-10-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.2
1614,2002-10-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.0
1616,2002-10-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.6
1617,2002-10-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.8
1618,2002-10-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Sep),2002-09-01 00:00:00,0.1
1619,2002-10-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.6
1620,2002-10-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.2
1621,2002-10-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Sep),2002-09-01 00:00:00,0.0
1622,2002-10-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Sep),2002-09-01 00:00:00,0.2
1623,2002-10-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.4
1624,2002-10-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Sep),2002-09-01 00:00:00,0.4
1625,2002-10-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.72
1627,2002-10-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Sep),2002-09-01 00:00:00,0.48
1628,2002-10-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Sep),2002-09-01 00:00:00,0.28
1629,2002-10-01 04:00:00,China,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,1.0
1630,2002-10-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,-0.23
1631,2002-10-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.1
1632,2002-10-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.33
1633,2002-10-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.4
1634,2002-10-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.5
1636,2002-10-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,0.3
1637,2002-10-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Sep),2002-09-01 00:00:00,1.21
1638,2002-11-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.2
1641,2002-11-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.2
1643,2002-11-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.3
1645,2002-11-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.44
1646,2002-11-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.3
1647,2002-11-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Oct),2002-10-01 00:00:00,0.4
1648,2002-11-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,-0.3
1649,2002-11-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.6
1650,2002-11-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Oct),2002-10-01 00:00:00,-0.1
1651,2002-11-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Oct),2002-10-01 00:00:00,0.2
1652,2002-11-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.6
1653,2002-11-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Oct),2002-10-01 00:00:00,1.0
1654,2002-11-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,1.31
1656,2002-11-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Oct),2002-10-01 00:00:00,0.48
1657,2002-11-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Oct),2002-10-01 00:00:00,-0.13
1658,2002-11-01 04:00:00,China,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.2
1659,2002-11-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.0
1660,2002-11-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.0
1661,2002-11-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.3
1662,2002-11-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,1.1
1663,2002-11-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.4
1665,2002-11-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.3
1666,2002-11-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,1.37
1668,2002-11-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.87
1669,2002-11-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Oct),2002-10-01 00:00:00,0.6
1670,2002-11-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.0
1671,2002-11-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,-0.3
1672,2002-11-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.56
1673,2002-11-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Oct),2002-10-01 00:00:00,0.72
1675,2002-12-01 04:00:00,Chile,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.09
1676,2002-12-01 04:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Nov),2002-11-01 00:00:00,0.7
1677,2002-12-01 04:00:00,Philippines,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.0
1678,2002-12-01 04:00:00,Czechia,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.2
1679,2002-12-01 04:00:00,Colombia,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.78
1680,2002-12-01 04:00:00,Peru,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.4
1681,2002-12-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.0
1684,2002-12-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.2
1686,2002-12-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.3
1688,2002-12-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.81
1689,2002-12-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.3
1690,2002-12-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Nov),2002-11-01 00:00:00,0.2
1691,2002-12-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.1
1692,2002-12-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.2
1693,2002-12-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Nov),2002-11-01 00:00:00,-0.3
1694,2002-12-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Nov),2002-11-01 00:00:00,0.0
1695,2002-12-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.8
1696,2002-12-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Nov),2002-11-01 00:00:00,0.2
1697,2002-12-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,3.02
1699,2002-12-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Nov),2002-11-01 00:00:00,0.12
1700,2002-12-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Nov),2002-11-01 00:00:00,-0.08
1701,2002-12-01 04:00:00,China,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.1
1702,2002-12-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.13
1703,2002-12-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.1
1704,2002-12-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.09
1705,2002-12-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,1.7
1706,2002-12-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.4
1708,2002-12-01 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,-0.1
1709,2002-12-01 04:00:00,South Africa,CPI (MoM),CPI (MoM) (Nov),2002-11-01 00:00:00,0.51
1710,2003-01-01 04:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.4
1713,2003-01-01 04:00:00,United States,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.2
1715,2003-01-01 04:00:00,Canada,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,-0.4
1717,2003-01-01 04:00:00,Mexico,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.44
1718,2003-01-01 04:00:00,Sweden,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.1
1719,2003-01-01 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Dec),2002-12-01 00:00:00,0.1
1720,2003-01-01 04:00:00,Korea,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.5
1721,2003-01-01 04:00:00,Switzerland,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,-0.1
1722,2003-01-01 04:00:00,Germany,CPI (MoM),German CPI (MoM) (Dec),2002-12-01 00:00:00,0.9
1723,2003-01-01 04:00:00,France,CPI (MoM),French CPI (MoM) (Dec),2002-12-01 00:00:00,0.1
1724,2003-01-01 04:00:00,Israel,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,-0.3
1725,2003-01-01 04:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Dec),2002-12-01 00:00:00,0.3
1726,2003-01-01 04:00:00,Brazil,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,2.1
1728,2003-01-01 04:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Dec),2002-12-01 00:00:00,0.71
1729,2003-01-01 04:00:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Dec),2002-12-01 00:00:00,0.05
1730,2003-01-01 04:00:00,China,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.3
1731,2003-01-01 04:00:00,Taiwan,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,-0.25
1732,2003-01-01 04:00:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.1
1733,2003-01-01 04:00:00,Poland,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.08
1734,2003-01-01 04:00:00,Russia,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,1.5
1735,2003-01-01 04:00:00,Norway,CPI (MoM),CPI (MoM) (Dec),2002-12-01 00:00:00,0.8
